id,current_age,retirement_age,birth_year,birth_month,gender,address,latitude,longitude,per_capita_income,yearly_income,total_debt,credit_score,num_credit_cards,per_capita_income_rupiah,yearly_income_rupiah,total_debt_rupiah,kategori_user,credit_category
1931,58,72,1961,6,Male,8996 Third Street,42.41,-71.16,40694,82974,181429,503,2,651104000,1327584000,2902864000,Boros,Poor
702,46,68,1973,7,Female,33 Tenth Street,40.84,-73.4,34873,71103,136853,721,4,557968000,1137648000,2189648000,Boros,Good
918,43,75,1976,5,Female,5528 Lake Lane,40.32,-80.21,14320,29194,10895,703,2,229120000,467104000,174320000,Hemat,Good
1137,52,67,1967,10,Male,8824 Hillside Avenue,35.32,-82.46,16410,33465,98713,669,3,262560000,535440000,1579408000,Hemat,Fair
66,20,71,1999,6,Female,69 Norfolk Avenue,41.23,-80.81,15361,31314,40331,721,4,245776000,501024000,645296000,Hemat,Good
1406,36,68,1983,7,Male,57 Pine Boulevard,36.12,-95.91,11633,23718,1386,712,2,186128000,379488000,22176000,Hemat,Good
437,46,66,1973,6,Female,9528 Hill Street,39.04,-76.49,35645,72670,28915,718,3,570320000,1162720000,462640000,Boros,Good
806,24,67,1995,4,Female,8251 Park Lane,40.11,-83.13,38243,77972,6128,686,3,611888000,1247552000,98048000,Boros,Good
891,38,66,1981,10,Female,177 Maple Boulevard,35.44,-94.35,17093,34854,40722,746,5,273488000,557664000,651552000,Hemat,Very Good
1191,25,69,1994,12,Female,299 Oak Boulevard,45.19,-123.24,18098,36902,60538,711,1,289568000,590432000,968608000,Normal,Good
701,28,59,1991,12,Female,7087 Plum Street,27.75,-82.64,26476,53984,76118,701,1,423616000,863744000,1217888000,Boros,Good
1147,80,69,1939,3,Male,614 Spruce Avenue,40.6,-74.76,46827,104692,6955,704,2,749232000,1675072000,111280000,Boros,Good
1625,24,66,1995,5,Female,625 Washington Lane,47.67,-122.18,49629,101191,290730,659,1,794064000,1619056000,4651680000,Boros,Fair
1664,38,66,1981,10,Male,311 Fifth Drive,42.27,-83.73,34119,69566,50003,791,4,545904000,1113056000,800048000,Boros,Very Good
1273,21,71,1998,4,Male,966 Sussex Boulevard,41.88,-87.97,24223,49382,43126,762,1,387568000,790112000,690016000,Boros,Very Good
1009,41,65,1979,1,Female,9059 Eighth Avenue,36.01,-82.15,14093,28733,0,702,3,225488000,459728000,0,Hemat,Good
1341,87,72,1932,8,Male,4713 First Boulevard,41.15,-85.48,19914,30349,2985,686,4,318624000,485584000,47760000,Hemat,Good
925,31,68,1988,3,Male,4165 Valley Avenue,38.76,-89.97,28710,58538,93153,610,1,459360000,936608000,1490448000,Boros,Fair
824,32,66,1987,8,Female,38 Catherine Boulevard,27.75,-82.64,18100,36901,23293,695,4,289600000,590416000,372688000,Normal,Good
563,70,65,1950,1,Male,3485 Federal Avenue,39.87,-75.92,24725,49531,6707,737,6,395600000,792496000,107312000,Boros,Good
1612,68,66,1951,8,Male,198 Main Boulevard,41.83,-87.68,20649,35370,14777,562,1,330384000,565920000,236432000,Normal,Poor
1700,45,62,1975,1,Female,891 Fourth Avenue,40.81,-81.93,18962,38666,116783,822,1,303392000,618656000,1868528000,Normal,Excellent
963,24,70,1995,12,Female,8094 Catherine Lane,42.63,-71.32,20458,41714,54541,687,3,327328000,667424000,872656000,Normal,Good
904,32,66,1987,8,Male,41 Plum Boulevard,37.96,-76.51,12018,24505,52405,759,1,192288000,392080000,838480000,Hemat,Very Good
1586,43,65,1977,1,Male,2974 Grant Avenue,40.66,-73.7,27778,56640,104134,672,4,444448000,906240000,1666144000,Boros,Good
1286,53,67,1966,10,Female,456 Lincoln Boulevard,42.76,-78.74,30202,61578,85383,602,2,483232000,985248000,1366128000,Boros,Fair
719,53,66,1966,11,Female,1959 Forest Street,42.27,-89.06,24589,50139,109623,767,3,393424000,802224000,1753968000,Boros,Very Good
1469,21,68,1998,12,Male,74 Hill Avenue,39.12,-97.7,16990,34646,54205,759,1,271840000,554336000,867280000,Hemat,Very Good
930,22,65,1998,1,Male,5274 Martin Luther King Lane,32.75,-97.33,12274,25024,29227,691,2,196384000,400384000,467632000,Hemat,Good
1814,41,68,1979,1,Female,136 South Street,41.83,-87.68,16114,32856,26535,703,3,257824000,525696000,424560000,Hemat,Good
1723,41,66,1978,10,Female,560 Summit Street,39.16,-89.48,17696,36080,80443,839,3,283136000,577280000,1287088000,Normal,Excellent
1377,32,68,1987,11,Female,593 Washington Drive,32.91,-96.62,14535,29637,56446,569,3,232560000,474192000,903136000,Hemat,Poor
470,56,65,1964,2,Male,281 Martin Luther King Avenue,35.14,-96.49,14004,28553,94214,747,3,224064000,456848000,1507424000,Hemat,Very Good
1804,18,65,2001,9,Male,1335 Norfolk Drive,41.56,-70.55,21335,43499,108468,701,4,341360000,695984000,1735488000,Normal,Good
229,35,57,1984,6,Female,47428 First Boulevard,41.8,-91.49,29059,59248,173887,725,5,464944000,947968000,2782192000,Boros,Good
1512,44,65,1975,6,Male,6995 North Drive,39.77,-86.14,32865,67008,81402,778,8,525840000,1072128000,1302432000,Boros,Very Good
1543,31,68,1988,10,Female,5857 12th Avenue,34.14,-118.46,51976,105963,106266,684,4,831616000,1695408000,1700256000,Boros,Good
147,30,66,1989,4,Male,4096 Sussex Avenue,32.35,-86.28,27653,56383,130152,800,4,442448000,902128000,2082432000,Boros,Excellent
1941,38,78,1981,8,Male,2867 Federal Drive,33.14,-95.95,18934,38609,27463,740,3,302944000,617744000,439408000,Normal,Very Good
901,48,66,1971,9,Male,96 11th Street,30.44,-87.18,17987,36671,39882,850,3,287792000,586736000,638112000,Normal,Excellent
191,28,65,1991,10,Male,654 Elm Drive,33.71,-84.53,19550,39860,112825,728,1,312800000,637760000,1805200000,Normal,Good
12,18,63,2002,2,Female,345 George Avenue,38.06,-78.9,18531,37785,58187,748,1,296496000,604560000,930992000,Normal,Very Good
1828,50,68,1969,6,Male,35 Hillside Drive,41.83,-87.68,0,2466,5521,711,2,0,39456000,88336000,Hemat,Good
29,68,60,1951,8,Female,318 Spruce Boulevard,42.47,-70.96,18682,27358,13557,665,2,298912000,437728000,216912000,Hemat,Fair
181,26,65,1994,1,Female,118 12th Avenue,33.86,-84.68,25025,51024,181184,602,1,400400000,816384000,2898944000,Boros,Fair
995,40,64,1979,5,Female,1752 Martin Luther King Avenue,35.46,-97.51,49868,101679,307856,592,1,797888000,1626864000,4925696000,Boros,Fair
1218,20,71,1999,6,Male,982 Plum Boulevard,33.92,-118.2,13632,27801,0,754,1,218112000,444816000,0,Hemat,Very Good
186,61,69,1958,11,Female,49 Bayview Lane,36.1,-115.02,18897,38536,72299,705,1,302352000,616576000,1156784000,Normal,Good
171,43,70,1976,5,Female,5194 Grant Street,34.83,-82.37,24314,49577,142314,694,3,389024000,793232000,2277024000,Boros,Good
1401,24,71,1995,11,Male,9713 Fourth Lane,36.81,-119.75,17985,36672,49660,739,2,287760000,586752000,794560000,Normal,Good
1314,43,70,1976,11,Male,857 Jefferson Avenue,29.7,-98.11,19325,39404,71859,723,5,309200000,630464000,1149744000,Normal,Good
1560,61,60,1958,5,Female,1861 Fourth Boulevard,42.61,-94.14,18849,18452,16827,741,6,301584000,295232000,269232000,Hemat,Very Good
613,39,69,1980,9,Female,7549 Fourth Lane,41.87,-88.01,27741,56562,111495,712,4,443856000,904992000,1783920000,Boros,Good
346,90,74,1929,11,Female,495 Ocean View Lane,34.43,-119.68,25249,48580,1785,687,7,403984000,777280000,28560000,Boros,Good
812,41,67,1978,4,Female,6946 Park Drive,42.78,-72.48,20338,41469,119423,659,1,325408000,663504000,1910768000,Normal,Fair
13,52,61,1967,6,Female,4222 Ocean View Drive,37.89,-85.96,15879,32378,65919,588,4,254064000,518048000,1054704000,Hemat,Fair
602,57,67,1963,1,Male,46 South Street,36.34,-79.67,16888,34437,0,681,4,270208000,550992000,0,Hemat,Good
657,83,68,1936,11,Female,2780 Martin Luther King Drive,44.45,-95.78,20697,33897,533,705,4,331152000,542352000,8528000,Hemat,Good
909,38,64,1981,5,Male,215 Ocean View Drive,47.11,-122.76,24044,49023,66148,583,5,384704000,784368000,1058368000,Boros,Fair
183,24,65,1995,12,Female,84 Second Lane,41.83,-87.68,18937,38609,39867,798,3,302992000,617744000,637872000,Normal,Very Good
1792,18,68,2001,11,Female,1987 Hillside Lane,44.02,-72.23,15062,30712,38054,723,2,240992000,491392000,608864000,Hemat,Good
1599,22,68,1997,7,Male,71 Madison Street,31.84,-106.43,16011,32645,59851,790,3,256176000,522320000,957616000,Hemat,Very Good
1267,81,65,1938,10,Female,9574 Ocean Drive,47.83,-122.32,28248,31912,2182,630,4,451968000,510592000,34912000,Hemat,Fair
411,30,67,1990,1,Male,649 Sussex Street,43.97,-75.91,18401,37521,65701,775,2,294416000,600336000,1051216000,Normal,Very Good
350,62,70,1957,8,Female,102 Seventh Avenue,39.14,-76.77,28673,58463,141151,737,4,458768000,935408000,2258416000,Boros,Good
1323,36,68,1983,3,Female,28 Second Boulevard,32.34,-108.7,15407,31414,42233,719,4,246512000,502624000,675728000,Hemat,Good
934,32,63,1987,12,Female,2017 Ninth Drive,42.38,-76.39,20159,41106,106963,762,3,322544000,657696000,1711408000,Normal,Very Good
421,53,67,1967,1,Female,595 Valley Stream Drive,41.97,-91.66,22502,45876,58252,790,7,360032000,734016000,932032000,Normal,Very Good
223,37,67,1982,10,Female,3748 Mountain View Drive,38.78,-121.37,28760,58637,87340,803,6,460160000,938192000,1397440000,Boros,Excellent
1402,35,63,1984,10,Male,626 Federal Drive,34.72,-92.35,47364,96574,265319,590,3,757824000,1545184000,4245104000,Boros,Fair
1650,18,67,2002,2,Male,701 Pine Drive,40.71,-74.06,21642,44128,142368,687,3,346272000,706048000,2277888000,Normal,Good
354,77,72,1942,8,Female,9 Plum Boulevard,38.86,-104.76,22185,31942,11845,713,6,354960000,511072000,189520000,Hemat,Good
314,27,66,1992,6,Male,1039 Bayview Drive,39.0,-77.4,28410,57927,87736,557,1,454560000,926832000,1403776000,Boros,Poor
1457,20,66,1999,6,Male,11162 Oak Drive,41.57,-93.61,22425,45725,102164,688,4,358800000,731600000,1634624000,Normal,Good
1613,39,65,1980,12,Male,4784 Park Boulevard,44.44,-69.83,21647,44134,0,792,4,346352000,706144000,0,Normal,Very Good
945,19,66,2001,2,Male,751 Birch Avenue,32.79,-117.25,27748,56579,79726,705,2,443968000,905264000,1275616000,Boros,Good
586,37,63,1983,2,Male,372 12th Boulevard,35.57,-82.54,22983,46864,58954,751,4,367728000,749824000,943264000,Normal,Very Good
119,44,67,1975,9,Female,60 Little Creek Avenue,36.16,-115.28,27761,56605,87970,624,3,444176000,905680000,1407520000,Boros,Fair
1312,31,66,1988,4,Female,5190 Grant Street,37.3,-121.8,25115,51209,76900,765,1,401840000,819344000,1230400000,Boros,Very Good
1529,51,69,1968,4,Male,310 Birch Avenue,26.23,-80.13,37424,76305,112785,692,3,598784000,1220880000,1804560000,Boros,Good
326,18,61,2001,3,Male,644 Birch Avenue,40.26,-80.18,30076,61325,83899,652,1,481216000,981200000,1342384000,Boros,Fair
1596,42,69,1977,3,Male,188 Washington Avenue,34.28,-118.44,15583,31772,17286,734,4,249328000,508352000,276576000,Hemat,Good
714,61,67,1958,10,Female,72 Second Street,45.34,-122.66,35992,73383,155191,760,2,575872000,1174128000,2483056000,Boros,Very Good
887,55,66,1964,4,Male,3999 West Lane,42.25,-71.9,26137,53287,51026,816,4,418192000,852592000,816416000,Boros,Excellent
1425,88,67,1931,4,Female,95 Sixth Avenue,35.33,-89.88,19115,19225,1644,809,8,305840000,307600000,26304000,Hemat,Excellent
1645,62,65,1957,11,Female,58 Federal Lane,41.47,-81.85,29692,60541,160456,716,3,475072000,968656000,2567296000,Boros,Good
1863,44,61,1975,12,Female,25 Hill Drive,42.29,-85.22,21639,44124,107162,850,1,346224000,705984000,1714592000,Normal,Excellent
1576,88,65,1932,1,Female,2947 Lake Lane,42.66,-83.38,24578,36764,839,712,8,393248000,588224000,13424000,Normal,Good
1268,47,63,1972,9,Male,857 Catherine Avenue,34.2,-86.15,14516,29597,44388,513,4,232256000,473552000,710208000,Hemat,Poor
1565,37,66,1983,1,Female,33 Mill Street,39.09,-84.51,18959,38656,47523,584,1,303344000,618496000,760368000,Normal,Fair
1842,45,64,1974,10,Male,41307 Main Lane,35.11,-106.62,15385,31373,58481,637,2,246160000,501968000,935696000,Hemat,Fair
664,22,68,1997,4,Female,751 Fifth Street,40.86,-76.78,16519,33681,78326,697,2,264304000,538896000,1253216000,Hemat,Good
485,39,64,1980,10,Male,6889 Summit Lane,35.48,-120.92,18740,38211,84427,665,2,299840000,611376000,1350832000,Normal,Fair
244,40,62,1979,7,Female,8100 Hill Avenue,30.58,-84.58,13144,26802,43444,638,2,210304000,428832000,695104000,Hemat,Fair
145,58,65,1962,1,Female,645 Hillside Lane,36.18,-82.07,12427,25334,182,696,3,198832000,405344000,2912000,Hemat,Good
866,34,67,1985,3,Male,4591 Third Drive,40.43,-79.97,30361,61904,125358,639,3,485776000,990464000,2005728000,Boros,Fair
1424,101,68,1918,5,Female,887 Third Boulevard,35.13,-112.99,13086,15348,1396,761,4,209376000,245568000,22336000,Hemat,Very Good
427,44,66,1975,11,Female,33 Pine Lane,36.15,-85.5,15955,32527,74331,705,3,255280000,520432000,1189296000,Hemat,Good
684,51,63,1969,2,Male,1246 11th Boulevard,26.14,-80.13,21661,44170,90049,661,7,346576000,706720000,1440784000,Normal,Fair
1643,28,64,1991,6,Female,233 Oak Drive,45.47,-122.37,22599,46077,101450,686,1,361584000,737232000,1623200000,Normal,Good
1300,58,66,1961,3,Male,4988 Ocean View Lane,31.13,-93.27,11324,23092,20545,752,4,181184000,369472000,328720000,Hemat,Very Good
283,19,69,2000,11,Male,74 Birch Avenue,40.75,-103.06,15064,30710,30956,680,2,241024000,491360000,495296000,Hemat,Good
355,22,62,1997,11,Female,415 Madison Boulevard,35.87,-96.05,19856,40491,81879,691,2,317696000,647856000,1310064000,Normal,Good
1669,44,62,1975,5,Male,6308 Maple Avenue,38.66,-121.62,25234,51454,151162,698,4,403744000,823264000,2418592000,Boros,Good
937,47,63,1973,1,Female,430 Sixth Avenue,41.01,-73.84,46169,94133,189899,603,1,738704000,1506128000,3038384000,Boros,Fair
845,58,72,1961,8,Male,860 Seventh Avenue,30.42,-86.61,18005,36710,116794,786,5,288080000,587360000,1868704000,Normal,Very Good
1518,62,70,1957,8,Male,313 Martin Luther King Boulevard,34.47,-86.8,18533,37785,81500,745,3,296528000,604560000,1304000000,Normal,Very Good
1591,58,66,1961,6,Female,2200 Third Drive,48.28,-122.62,16537,33717,58236,698,6,264592000,539472000,931776000,Hemat,Good
1172,50,64,1970,2,Male,5154 Sixth Avenue,38.02,-121.3,14709,29994,100834,769,1,235344000,479904000,1613344000,Hemat,Very Good
1629,42,63,1977,6,Female,53789 Bayview Street,26.14,-80.13,14430,29422,58679,598,1,230880000,470752000,938864000,Hemat,Fair
675,40,67,1980,1,Male,42 Martin Luther King Drive,39.92,-77.8,17405,35489,91995,724,5,278480000,567824000,1471920000,Normal,Good
577,28,65,1992,1,Female,769 Madison Drive,32.07,-110.92,16238,33106,108695,763,2,259808000,529696000,1739120000,Hemat,Very Good
854,26,65,1994,2,Female,3716 North Boulevard,41.64,-88.44,29281,59699,71110,688,1,468496000,955184000,1137760000,Boros,Good
1261,58,70,1961,7,Male,610 Oak Street,45.54,-122.64,33737,68787,171854,527,1,539792000,1100592000,2749664000,Boros,Poor
1227,65,67,1954,11,Female,727 Eighth Lane,42.37,-83.46,33031,67344,7049,804,4,528496000,1077504000,112784000,Boros,Excellent
840,68,64,1952,1,Female,651 Fourth Avenue,37.74,-122.44,51692,88432,63075,694,6,827072000,1414912000,1009200000,Boros,Good
733,36,68,1983,7,Male,895 Lexington Lane,31.49,-97.23,26061,53138,153374,606,4,416976000,850208000,2453984000,Boros,Fair
454,88,65,1931,4,Female,9192 Birch Lane,46.87,-96.81,22214,38523,49,751,5,355424000,616368000,784000,Normal,Very Good
961,76,63,1944,2,Male,3031 Essex Street,28.2,-82.59,34909,26660,28332,721,4,558544000,426560000,453312000,Hemat,Good
768,53,67,1966,10,Female,709 River Lane,40.13,-75.06,34043,69412,177225,620,1,544688000,1110592000,2835600000,Boros,Fair
817,26,67,1993,5,Male,91 Lake Street,30.06,-89.93,32314,65888,162364,803,2,517024000,1054208000,2597824000,Boros,Excellent
78,37,63,1983,1,Male,5320 Mountain View Street,33.95,-118.29,12362,25205,65179,688,1,197792000,403280000,1042864000,Hemat,Good
1334,38,65,1981,4,Female,17 Tenth Avenue,43.0,-78.87,19433,39627,47793,718,4,310928000,634032000,764688000,Normal,Good
1610,42,66,1978,1,Female,12150 Mill Boulevard,32.32,-90.2,13717,27967,50159,690,2,219472000,447472000,802544000,Hemat,Good
108,50,68,1969,11,Female,373 Sussex Drive,31.44,-93.45,18709,38142,0,768,4,299344000,610272000,0,Normal,Very Good
1308,36,67,1984,2,Female,28 Lexington Drive,47.36,-122.1,28919,58964,71890,619,1,462704000,943424000,1150240000,Boros,Fair
780,74,66,1945,11,Male,41 Rose Lane,42.35,-71.22,56720,58378,73124,652,1,907520000,934048000,1169984000,Boros,Fair
1340,53,68,1966,8,Male,815 Hillside Drive,29.76,-95.38,26420,53872,64269,691,5,422720000,861952000,1028304000,Boros,Good
1888,75,59,1944,6,Female,7854 Plum Avenue,44.65,-93.17,28429,41513,15899,748,3,454864000,664208000,254384000,Normal,Very Good
247,49,69,1970,7,Female,704 East Drive,30.21,-93.2,26772,54587,69070,761,6,428352000,873392000,1105120000,Boros,Very Good
238,22,62,1997,6,Male,9261 Little Creek Lane,41.41,-82.31,20400,41595,54451,675,1,326400000,665520000,871216000,Normal,Good
915,44,64,1975,4,Male,936 Mill Street,43.08,-76.37,22047,44953,97076,728,1,352752000,719248000,1553216000,Normal,Good
1927,28,65,1991,5,Male,35 Sixth Boulevard,41.07,-85.13,17264,35199,68569,739,2,276224000,563184000,1097104000,Hemat,Good
1658,28,59,1991,3,Female,8128 Hillside Avenue,41.84,-87.75,13891,28324,62363,695,2,222256000,453184000,997808000,Hemat,Good
1208,38,72,1981,9,Male,9541 Ocean View Drive,40.59,-77.57,16375,33387,69066,526,3,262000000,534192000,1105056000,Hemat,Poor
1255,24,67,1995,9,Male,9614 Ocean View Drive,35.37,-85.38,15209,31006,71031,681,2,243344000,496096000,1136496000,Hemat,Good
85,29,60,1990,4,Male,8016 Norfolk Drive,34.92,-76.89,16006,32636,42290,782,1,256096000,522176000,676640000,Hemat,Very Good
1382,58,65,1961,7,Male,16 Eighth Lane,32.79,-96.76,12693,25883,44404,706,4,203088000,414128000,710464000,Hemat,Good
1932,26,60,1993,12,Female,15 Valley Stream Drive,32.59,-116.58,9352,19069,23153,658,1,149632000,305104000,370448000,Hemat,Fair
1217,59,66,1960,12,Female,584 Bayview Street,33.62,-112.0,22070,44992,53368,785,3,353120000,719872000,853888000,Normal,Very Good
514,58,72,1961,8,Male,967 Norfolk Avenue,28.08,-80.6,15840,32295,72357,698,4,253440000,516720000,1157712000,Hemat,Good
232,57,66,1962,5,Female,186 First Drive,41.58,-73.8,33919,69159,135111,786,3,542704000,1106544000,2161776000,Boros,Very Good
445,42,59,1977,12,Female,9864 Fifth Lane,43.88,-85.8,6201,12643,19299,645,1,99216000,202288000,308784000,Hemat,Fair
1206,34,65,1985,9,Female,862 11th Drive,37.89,-122.03,42685,87030,161964,727,3,682960000,1392480000,2591424000,Boros,Good
1276,82,66,1937,6,Female,7236 South Boulevard,41.83,-87.68,25365,41793,1141,730,5,405840000,668688000,18256000,Normal,Good
875,39,71,1981,2,Male,5944 Grant Avenue,33.23,-87.54,20553,41907,87163,728,4,328848000,670512000,1394608000,Normal,Good
1546,48,61,1971,11,Male,70 Second Drive,43.3,-71.33,19781,40336,144284,668,4,316496000,645376000,2308544000,Normal,Fair
422,19,62,2000,11,Female,5378 Lafayette Avenue,39.98,-82.98,15539,31683,46987,817,4,248624000,506928000,751792000,Hemat,Excellent
519,57,67,1962,6,Female,839 East Avenue,36.14,-115.03,19377,39508,18870,770,4,310032000,632128000,301920000,Normal,Very Good
1408,42,67,1978,2,Male,209 George Avenue,33.31,-81.13,12189,24859,43986,683,2,195024000,397744000,703776000,Hemat,Good
1204,42,67,1977,6,Male,583 El Camino Boulevard,42.09,-70.7,34059,69440,129944,743,3,544944000,1111040000,2079104000,Boros,Very Good
276,25,70,1995,1,Male,9892 George Drive,27.53,-99.48,10626,21666,38058,610,2,170016000,346656000,608928000,Hemat,Fair
1133,30,66,1989,10,Female,781 Federal Street,43.11,-77.8,22855,46599,12700,684,4,365680000,745584000,203200000,Normal,Good
1035,22,71,1997,6,Male,3132 Lake Avenue,38.62,-121.32,24781,50525,118160,701,2,396496000,808400000,1890560000,Boros,Good
710,60,68,1959,9,Female,29 12th Avenue,42.12,-89.25,25698,52397,72810,729,3,411168000,838352000,1164960000,Boros,Good
582,53,63,1966,8,Male,415 Lafayette Drive,41.36,-85.23,19236,39222,66559,583,3,307776000,627552000,1064944000,Normal,Fair
821,73,60,1946,7,Male,833 Elm Lane,29.76,-95.38,12434,18015,10463,645,2,198944000,288240000,167408000,Hemat,Fair
1352,65,64,1954,3,Female,8437 Sixth Street,44.75,-85.6,20035,42102,9645,672,3,320560000,673632000,154320000,Normal,Good
831,36,66,1983,10,Male,547 Norfolk Boulevard,41.29,-91.55,18302,37316,37515,726,2,292832000,597056000,600240000,Normal,Good
936,18,67,2001,6,Female,255 Bayview Street,35.15,-119.06,20460,41717,27174,718,5,327360000,667472000,434784000,Normal,Good
578,75,71,1944,8,Male,5934 Essex Boulevard,38.04,-84.45,14920,20797,10127,777,1,238720000,332752000,162032000,Hemat,Very Good
